UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
28	4
419	42
0	0
40	121
0	120
0	0
0	0
3	218
14	218
0	167
8	167
1	337
19	337
0	2
1	2
1	2
0	2
31	287
15	287
15255	395
308	60769
11075	60767
0	0
30	3
0	0
0	0
26	46
0	38
59	26
0	25
0	4
0	4
162	65
530	46
3	1
7	7
0	6
9	3
0	0
0	0
0	4
0	51
0	0
0	0
5	0
71	2
50	5
15	0
16	1
17	21
0	19
70	1
0	0
0	0
1	1
275	5
4	4
0	4
0	0
0	0
26	21
1	0
0	21
96	0
0	0
238	143
0	88
140	116
0	116
8	6
0	4
71	6
0	0
0	0
0	0
566	76
5	7
0	7
34	9
2	1
0	1
0	2
0	1
16	0
9	11
0	11
0	0
0	0
0	1
0	1
0	0
0	0
0	1
0	1
30	4
12	2
169	2
5	1
0	1
7	2
2	0
6	17
0	17
0	0
38	1
93	2
0	1
4	0
0	0
0	0
0	0
2	2
0	2
8	19
0	18
68	2
0	0
0	0
13	12
0	12
5	2
14	1
2	0
0	0
0	0
6	0
14	2
97	3
0	1
38	3
2	1
17	11
0	11
22	1
1	6
0	6
0	0
0	0
104	43
0	41
0	0
0	0
103	9
808	5
3	0
110	92
0	90
31	2
58	0
192	8
7	1
54	5
325	26
51	53
0	53
0	0
0	0
0	0
0	0
3	0
0	0
0	0
141	105
0	105
12	21
0	21
14	0
3	4
0	4
1	0
25	2
0	0
0	0
3	3
0	0
0	0
11	5
0	5
1	0
0	0
8	3
0	3
25	0
1	1
0	1
15	10
0	8
34	0
3	2
7	11
0	11
165	10
1415	144
57	50
0	50
194	0
475	86
319	8
58	5
584	19
0	0
7	5
0	5
0	1
0	1
5	5
0	5
516	70
0	0
0	0
243	57
23	15
0	15
0	0
268	5
7	0
10	4
0	4
6	0
0	0
0	0
0	0
175	6
0	0
0	0
86	4
23	2
3	4
0	4
21	9
35	10
0	0
0	0
12	0
231	6
16	14
0	14
1	4
36	3
49	1
45	0
151	7
0	0
0	0
81	82
0	81
2	2
0	0
20	7
38	2
20	1
20	11
0	9
12	4
0	4
14	3
0	3
146	15
0	0
3	3
0	3
178	2
34	6
81	0
99	11
13	16
0	15
0	0
0	0
11	6
0	6
0	0
17	1
190	8
229	12
2	12
269	20
68	12
22	1
38	11
0	10
5	8
0	8
8	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
112	4
341	14
0	8
0	1
188	103
0	103
275	177
0	177
0	0
38	4
31	1
0	1
391	15
57	7
22	9
14	9
0	9
0	0
74	5
0	1
0	1
322	10
18	1
42	42
0	42
67	5
10	10
0	10
0	0
11	5
0	5
8	1
47	4
6	0
193	8
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
110077	71
1057	2
24968	18
52581	2074
4331	2024
4603	7
109872	488
104900	17179
10899	16657
99099	73
255692	208
33961	22
49754	46
0	0
0	0
0	0
0	1
0	0
0	0
0	0
5	0
0	0
0	2
0	0
0	0
0	11
0	0
0	0
278	321
0	0
0	2
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	8
0	0
246	0
0	0
0	0
0	0
0	0
214	514
3	514
0	0
0	0
0	0
0	0
776	358
3	10
5	0
0	0
0	0
0	0
0	0
0	0
0	0
278	388
0	0
1	144
0	0
0	0
0	0
0	0
237	0
0	0
0	0
0	0
0	0
492	0
0	0
333	153
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
189	0
0	4
0	0
0	0
0	0
0	264
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
755	0
0	0
0	0
0	0
5	0
94	314
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	103
0	0
0	0
0	0
10	0
0	0
0	0
1486	247
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
554	241
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
76	0
5	0
0	2
0	0
2	2
0	0
0	0
0	0
0	0
0	0
0	0
220	1
2	0
0	0
0	0
9	2
0	0
0	2
0	0
3	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
127	0
0	0
0	10
0	0
0	0
1	0
0	0
5	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
115	19
294	798
0	798
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	3
0	4
23	9
0	9
1	0
0	0
0	0
0	13
2	118
0	110
0	60
0	0
0	23
0	3
0	8
0	0
180	9
0	9
382	0
5	0
40	550
14	550
0	683
2	692
0	605
0	589
1	706
0	314
0	391
1	372
666	0
158	123
9	123
1865	2
1587	4
14	0
0	0
6	0
0	0
0	0
0	0
0	0
0	10
0	0
0	10
0	6
0	3
1	0
433	891
0	765
0	126
0	19
12505	25
35	0
56	0
0	0
1704	3311
0	3311
175	2838
1	691
264	1
7394	4
57	0
441	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
11	1
0	1
397	25
0	25
1	0
0	0
0	0
0	0
0	144
25	136
4	6
0	144
387	0
41	21
0	3
0	121
0	117
0	109
0	105
0	3
0	0
0	92
0	26
0	161
0	2425
0	10
0	0
0	2547
54	2004
6	2132
0	2359
0	18
0	325
20	14
0	2380
0	2500
59	0
0	0
0	0
35	5
1	4
1	1388
9	625
0	1532
0	1580
0	1392
1	1535
0	11
0	1620
5	8
115	1387
0	1535
87	0
0	0
1232	0
2176	352
0	350
0	2
0	2
0	2
0	1
49	0
6	5
77	5
0	0
0	0
0	0
129	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
623	994
0	994
0	0
0	140
1	136
0	142
31	1
0	13
204	402
1	402
19	403
286	0
0	0
0	33
0	32
0	0
0	0
0	0
0	48
2	44
0	317
3	392
24	429
1	367
0	21
1	340
0	66
0	10
0	123
40	124
1	12
0	11
0	28
1	28
0	0
0	0
0	0
85	369
0	0
0	14
0	360
0	61
0	30
0	4
7	5
0	0
0	0
0	0
0	0
3	8
0	8
0	0
0	0
0	0
14	304
0	307
1	120
0	0
1	0
0	1
0	1
58	407
0	407
0	4
0	4
1839	244
0	197
0	2
0	42
27	134
0	0
0	134
0	36
424	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	11
0	0
4	11
0	0
259	0
37	211
0	85
0	0
0	0
507	0
285	759
0	313
2	4
0	462
106	11
0	9
0	10
0	0
0	0
0	0
0	0
25	233
0	233
0	49
0	188
16	188
10	11
0	0
0	24
172	25
2	68
14	68
0	0
0	0
0	0
0	0
0	0
0	0
12	551
0	0
0	407
0	178
1	1
0	1
0	211
1488	140
0	139
4	150
7	150
720	0
0	192
85	192
1860	0
0	0
0	0
0	0
0	0
0	0
562	326
7	326
0	4
0	8
0	8
20	6
0	6
0	0
0	0
0	464
39	464
0	153
1212	10063
480	7159
0	419
0	4352
0	3013
1	3
0	2187
4	35
0	14
0	20
8	35
0	0
0	16
21	39
0	39
0	25
0	126
31	126
0	113
0	92
0	0
6	44
1	44
0	4
0	0
1	0
0	0
0	0
0	0
106	159
0	0
0	159
0	0
0	6
0	167
0	150
2	167
3	155
0	0
0	18
2	0
0	5
0	0
0	0
0	483
0	0
0	494
7	494
138	1511
0	1406
0	168
0	23
0	0
0	0
0	0
0	0
0	0
16	0
0	1
0	1
0	1
3	48
2	48
0	0
0	0
3397	1
0	0
0	0
7	30
5	27
0	30
1107	0
8	1
0	0
0	1
0	0
0	2
973	35
0	0
0	33
7	48
8	41
0	30
0	2
0	0
0	0
8	5933
92	2
65	193
0	139
0	193
0	0
0	0
0	0
0	0
0	0
0	0
4	215
0	215
17	106
0	162
0	204
16	113
181	0
2	52
3	291
0	316
3	215
0	172
0	31
0	5
0	77
80	125
0	125
987	178
0	178
0	0
0	0
9	0
0	0
1021	1
17	802
0	685
0	0
0	4
606	40
5	39
0	7
0	3
0	0
2	2
42	0
0	0
64	707
0	531
3	498
0	380
1	288
1	252
0	0
0	89
0	0
0	0
0	0
604	0
0	0
0	0
0	0
0	0
0	0
2171	798
0	0
0	18
7	18
769	1
0	0
0	0
0	0
0	832
210	832
0	14
0	0
0	92
34	103
0	32
12	66
0	66
0	0
0	16
1	16
0	16
3	3
0	3
100	0
0	0
0	0
0	3
14	112
0	29
0	91
790	36
0	0
0	36
6	66
4	74
0	2
1	3
0	11
1	66
1130	0
0	0
0	0
2	0
0	0
0	0
489	1043
1	211
0	1043
7	1
0	1
0	0
0	0
0	0
0	0
11	175
0	342
98	338
0	355
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
11	96
0	96
0	60
12	9
1	5
3	14
0	3
975	1
146	0
0	47
0	0
0	0
0	22
24	47
0	4
0	47
9	1
4	1333
0	1463
0	1504
0	1636
0	23
10	0
237	0
0	0
41	188
4	11
0	188
0	0
0	0
955	92
0	87
0	0
0	379
0	403
0	442
0	404
0	0
0	0
1	442
43	47
0	346
302	39
0	13
0	4
0	0
0	23
89	0
4107	7667
1	26
6	6456
12	2324
0	913
110	3
9	118
9	122
0	122
104	225
0	49
0	225
0	8
0	0
0	110
9	110
0	52
0	55
0	51
0	48
4	42
12	125
0	69
1	80
0	3
0	48
0	48
0	0
4	0
0	0
0	5
0	5
0	3
0	3
0	3
146	0
48	153
1	153
17	0
1495	393
5	393
0	321
88	0
36	13
0	13
4	3
0	2
0	0
0	0
0	0
1	0
31	0
2	29
0	29
0	4
213	103
0	103
161	5
0	5
0	0
140	47
0	1
0	0
0	46
0	41
1	41
0	0
0	0
560	0
0	146
0	155
0	143
0	34
0	4
0	4
0	4
0	0
1	0
0	0
0	1
55	74
3	68
14	75
0	0
0	0
0	11
52	23
357	0
0	0
0	0
0	0
668	40
2	40
2	82
0	83
67	83
0	1
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
35	805
0	34
0	776
0	0
31	94
18	0
2	0
10	0
0	0
0	0
0	0
89	664
0	98
0	33
0	0
0	591
23	14
0	14
0	0
121	2
0	2
1027	2017
0	293
0	0
1	1724
4	22
1	10
0	12
0	10
0	0
0	0
0	0
0	0
0	0
1	0
1	4
0	4
0	4
0	0
6	0
0	0
0	1
3	1
371	0
50	17
1	17
59	10
0	10
0	0
222	275
0	275
0	0
0	0
0	0
0	0
157	0
58	233
6	233
0	0
283	818
30	818
0	431
14	72
1	429
0	336
6	400
0	1
0	431
15	424
0	57
0	21
39	23
1	19
0	0
0	1
3	24
0	23
0	0
62	733
2	303
0	260
0	685
0	0
0	87
0	85
0	87
0	31
202	1960
180	1804
0	79
0	0
203	260
2256	134
52	134
0	1200
0	15
724	1200
5	79
0	21
0	116
0	0
2	51
0	31
56	503
28	503
0	186
0	88
0	85
0	80
0	22
0	1
0	0
11	237
0	237
0	82
4	0
1	0
122	0
670	964
10	912
0	0
0	23
0	0
0	263
0	190
0	183
0	860
0	10
0	857
0	99
0	0
0	26
0	913
4	958
0	447
0	27
1	361
0	251
1	67
0	13
0	54
0	0
0	10
388	165
0	165
0	160
0	144
0	81
0	39
0	38
0	31
0	11
0	1
0	0
0	0
0	2
0	2
43	0
277	89
0	89
0	7
89	164
0	164
0	134
162	1287
2	1287
2	78
27	70
0	45
0	17
0	1
0	1
0	1
0	0
1939	307
0	307
683	87
6	81
0	6
0	81
0	0
224	0
0	32
0	32
0	0
810	82
0	8
0	2
0	72
0	261
58	870
44	770
0	17
0	108
19	157
1	0
1	100
223	7
3	7
1	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
34	111
0	111
0	46
0	11
0	0
0	32
2	18
0	36
0	1
0	1
0	0
0	2
0	0
0	3
569	25
2	7
0	17
9	0
0	0
0	0
0	361
0	306
0	363
5	289
3	286
0	23
0	29
900	41
0	37
0	4
0	0
10	118
0	3
7	111
0	3
0	39
0	18
259	0
3	169
43	225
1	26
0	66
2	9
0	0
0	7
0	3
0	3
363	112
0	112
0	0
0	0
269	6
0	0
0	0
0	5
0	0
12	75
0	34
2	46
0	48
13	161
4	161
0	0
15	85
1	81
0	9
0	1
1	5
20	36
0	0
0	0
0	35
0	1
1	1
171	0
0	0
237	96
14	96
0	46
0	20
0	17
47	26
0	26
243	34
0	34
2	0
0	0
19	0
0	0
0	0
36	1124
122	1123
0	1
0	43
0	51
0	50
0	8
0	0
11	0
0	366
1	341
0	345
0	0
337	0
0	0
0	0
7	0
17	0
0	0
0	0
0	0
0	0
0	0
2	274
12	274
3	392
0	186
0	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	7
10	27
0	24
1	185
260	185
0	0
0	0
0	0
4	40
30	40
64	805
0	1064
0	853
100	993
0	0
0	0
11	20
0	20
0	0
0	0
1	0
0	18
2	18
0	9
19	1
1	1
0	0
0	0
0	0
341	245
0	245
0	0
0	0
0	0
0	0
2503	2
0	0
0	0
0	0
0	0
17	0
3	131
3	132
0	11
0	7
1	8
0	11
0	0
0	0
0	23
0	0
154	294
0	261
0	38
2	53
663	1
0	0
0	0
0	0
0	0
0	0
3	2
0	0
225	820
2	820
266	131
0	13
19	118
414	0
0	0
0	0
0	0
32	22
0	22
0	3
187	1966
0	0
0	205
60	1987
0	21
35	1966
0	1964
1	0
103	0
0	98
0	98
0	0
0	98
69	3
0	3
0	0
104	56
0	56
0	0
0	0
0	0
0	0
0	0
0	0
1	150
0	2
0	147
0	149
274	0
0	98
19	98
0	30
208	89
0	88
0	8
8	8
19	169
1	169
1670	44
0	43
364	0
121	3122
0	3075
1	3133
4	168
0	0
1	11
0	0
0	0
0	0
47	62
0	62
0	16
0	17
0	0
0	0
0	0
0	3
0	3
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
99	200
0	3
0	1
0	200
0	0
102	96
21	96
0	96
158	16
2	1
0	16
655	2
34	237
3	237
0	0
0	0
0	56
0	256
0	152
1	152
1	17
0	236
608	24
0	0
0	0
0	24
0	0
1227	7
0	7
0	0
19	0
0	23
0	12
0	14
0	14
0	13
0	19
1	0
0	0
2344	3
0	0
10	0
0	0
7	124
0	12
1	5
11	33
0	9
0	0
0	0
32	1
0	0
194	74
3	67
0	74
0	74
0	35
0	17
0	0
0	0
0	0
518	19
0	19
15	0
0	0
1	278
37	326
0	64
0	31
0	41
0	1
0	0
5565	0
5	0
0	0
0	1
1	0
0	0
0	0
2	13
0	1
0	8
0	8
0	13
1908	2
5	0
0	0
205	1305
0	1305
0	14
0	0
0	0
0	84
0	10
0	11
3	95
687	3
0	0
11	0
0	850
109	850
0	0
0	0
3	910
230	899
0	405
0	98
258	252
5	0
0	252
223	0
0	0
0	0
0	0
0	0
0	0
1	147
0	130
0	130
0	126
0	147
1	0
0	0
16	76
0	754
0	752
3	145
5	0
0	162
0	255
9	81
0	1
12	160
7	103
3	43
0	0
0	3
0	24
0	0
13	103
0	525
0	511
0	503
0	464
0	121
0	57
2	505
26	116
0	116
206	33
0	33
145	190
2	190
0	0
0	0
22	160
0	16
0	98
0	4
0	5
0	146
0	0
54	93
0	2
0	82
0	93
1	64
20	726
5	4
0	16
2	11
1	726
73	0
0	2
0	2
0	2
10	100
0	0
1	100
3	36
0	36
0	11
35	76
0	1
1	2
0	76
3	6
0	0
0	0
0	0
6	9
0	9
0	94
1479	480
7	2
9	386
77	0
3	200
1495	399
0	398
0	10
0	45
0	1
0	45
0	0
129	1618
1	98
3	1618
5	243
0	21
3	5
2	55
0	179
0	98
0	71
56	0
0	0
164	0
1518	1784
0	1783
2	7
0	51
0	12
0	169
0	139
3	139
0	8
0	6
0	9
19	156
0	2
1	106
0	132
0	0
6	31
0	14
0	9
0	31
1141	1
61	0
275	258
0	258
772	3043
1996	3043
67	566
7	560
0	16
0	167
0	152
0	0
690	511
0	80
0	80
0	0
0	0
0	22
0	20
0	58
0	232
2	122
0	325
3	21
0	0
419	0
0	0
0	0
0	0
3791	28
31	22
0	0
446	742
1	741
450	0
4	29
137	35
0	35
0	0
1	0
0	0
0	0
4	1
0	1
0	0
7	263
9	211
0	169
0	186
0	153
0	16
4683	61
0	59
0	276
19	6
39	359
21	357
0	0
0	0
50	0
19	505
138	633
2	502
0	590
0	459
0	15
102	15
0	5
0	0
0	11
0	0
0	105
2	170
0	90
0	79
0	85
0	67
0	32
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
134	27
0	84
4	84
0	23
4	511
0	522
2	9
0	491
268	0
1	48
0	56
0	31
0	7
20	56
20	900
13	785
258	882
11	84
0	81
6	124
0	192
0	8
473	1
165	9
0	0
0	9
0	9
0	7
0	0
0	0
0	0
0	9
370	64
0	29
0	35
0	0
0	0
0	0
84	0
1	1186
55	1186
574	215
0	215
0	0
0	0
74	253
0	253
0	169
0	121
1	154
0	1
0	1
1	1
0	0
225	0
0	19
0	6
0	1
10	19
0	17
0	0
0	0
3	0
0	13
0	190
1	156
0	169
0	56
0	148
0	0
0	0
0	0
0	0
6	71
9	71
15	0
19	0
8	913
4	975
0	306
0	245
2	758
0	262
0	139
19	0
1	62
0	54
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
63	733
0	105
22	105
0	95
1	5
0	6
0	6
179	5
2	5
0	0
0	0
1	1149
1	925
1	965
0	741
0	537
0	259
0	235
0	80
0	87
0	0
0	0
0	0
0	28
1	28
0	191
0	179
31	5
0	4
0	0
0	0
0	62
2	48
53	100
0	41
212	41
0	0
0	0
0	0
30	16
4	9
4	16
1	9
8900	2440
0	2436
0	0
96	107
1	107
0	107
0	10
2	0
7	10
0	0
0	0
0	0
61	2
0	1
821	0
777	203
0	203
5	202
0	28
134	1524
0	1524
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	139
17	139
1	112
47	0
80	140
2	2
3	76
0	3
0	67
327	2024
0	614
0	1702
0	545
1503	545
0	0
0	0
0	0
2	0
0	49
0	0
1480	0
423	0
0	0
268	0
0	0
0	0
155	8
0	8
0	0
0	0
1	1034
161	1035
0	0
0	0
0	1035
0	128
11	256
0	74
58	252
0	233
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	0
120	0
101	126
0	126
0	0
75	0
78	7
0	7
1	0
3428	498
0	496
0	46
81	0
197	0
0	0
0	0
0	10
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
611	0
1127	14333
9	24
11	507
1	2315
10	6937
3	5221
0	1614
0	800
5	1786
5	1979
0	3639
10	0
0	0
1061	6
0	6
141	4802
47	4305
118	4301
19	4308
13	2077
4	0
0	0
0	792
61	874
0	299
3	325
0	377
0	0
0	238
0	0
79	276
0	0
0	2
0	38
0	42
0	0
0	35
0	32
121	0
860	0
0	0
1158	2
218	1
232	0
0	0
0	0
0	7
648	745
0	745
9	19
0	19
1	19
0	0
0	18
0	0
0	0
0	0
4	3
1	3
0	0
112	2
0	2
0	0
0	3
2	3
0	1
7	587
169	587
1	0
7	24
0	24
72	336
2	0
0	312
0	0
0	24
0	84
0	1
0	0
0	0
0	0
0	41
0	3
1	17
0	22
0	22
0	0
0	2
0	2
0	0
0	0
0	0
98	1
107	0
261	1
317	88
0	70
0	88
0	0
0	0
30	39
4	35
1	19
26	0
0	1
13	1
0	2
0	2033
0	28
1	292
10	3
6	2031
0	0
1757	0
0	0
0	0
0	0
44	91
0	7
0	91
690	1
0	0
34	2953
0	2932
0	412
7	319
7	2932
0	33
11	44
45	48
0	38
277	11
0	11
32	0
3	144
293	270
0	270
0	0
228	1665
34	1534
0	1700
0	38
0	6
0	29
0	149
0	67
0	0
192	0
1	18
0	2
0	18
0	0
622	210
33	126
0	84
132	0
0	1179
13	1197
0	18
0	0
0	0
0	0
0	0
135	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
445	411
0	410
0	0
138	40
1	11
3	11
0	18
7	20
0	2
0	0
20	13
0	13
5	0
237	0
0	0
25	9
0	1
0	3
0	9
6	13
0	4
6	13
0	0
0	0
0	0
0	0
0	0
0	34
0	0
0	1
2	35
1613	326
0	325
0	1
7	5
0	5
0	4
4	4
151	0
0	0
75	479
0	479
0	3
0	0
0	30
5	2
0	2
0	2
15299	16904
0	16897
11	0
62	2
0	2
0	0
0	0
0	0
56	9
8	9
507	243
2	243
0	0
215	32
0	0
0	0
0	32
1171	0
0	0
0	19
0	27
0	30
0	23
0	24
0	13
0	21
0	24
0	21
0	0
0	0
0	1
0	1395
8	113
421	1395
713	4868
81	325
3164	17
165	4927
0	0
0	0
0	0
0	0
28	64
5	64
300	1749
0	0
0	26
0	1727
0	0
17	0
0	0
0	45
4	45
658	0
0	4
9	228
0	11
0	0
0	228
0	0
1	0
0	0
0	4
0	1
0	1
0	1
0	0
0	0
0	1
10	26
0	9
0	26
0	10
0	9
946	590
0	9
0	0
5	581
0	0
0	0
56	3151
0	3335
3	3209
13	279
14	128
0	10
127	0
291	7
1	7
1	0
0	0
0	0
0	0
15	0
0	135
13	215
1	205
8	400
37	400
1	80
1	80
154	14
0	14
530	715
0	715
0	382
0	338
0	14
0	14
0	13
1	79
1121	181
23	11
0	0
0	0
37	4
0	86
8	86
0	85
0	3
2	0
1	3
138	3
3	28
0	28
0	0
0	43
0	859
7	852
0	199
0	81
1	30
0	20
0	0
1	1
0	1
833	0
0	0
2	0
0	0
109	0
843	9
0	0
5	7
0	0
0	0
92	13
0	13
43	0
117	36
0	0
0	36
0	6
0	6
28	0
0	2
0	27
0	10
0	19
0	21
0	0
8	12
6	214
20	214
1	6
2	3
1393	0
371	0
560	0
0	11
32	416
6	416
0	108
1	19
13	45
0	45
0	35
0	0
3	0
0	0
0	27
1	30
0	25
0	0
0	2
51	2
0	0
0	0
0	0
2308	577
0	57
0	577
0	0
2	0
0	30
0	30
0	2155
0	2161
3	2154
0	2140
0	2134
0	64
0	0
0	37
0	17
0	29
0	0
2	592
0	0
0	0
0	0
0	0
46	744
15	597
6	361
0	84
0	0
0	0
0	0
315	1663
0	1560
0	302
0	1016
11	806
0	22
0	356
0	1
0	0
3024	2382
0	1723
0	0
0	663
1	2380
0	0
2	198
0	43
100	241
69	0
0	0
202	4
0	1
0	4
0	35
4	35
0	0
0	0
36	122
119	122
0	122
0	0
169	329
1	124
0	233
0	0
0	0
0	0
988	2
85	51
0	39
0	12
412	199
0	0
0	146
2	53
5	3
0	3
0	314
31	225
1	325
2	3
0	2
71	35
0	35
0	21
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1893	15
0	0
0	14
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	21
0	21
0	21
268	120
0	119
457	1
0	0
0	0
0	0
1183	2
2	10874
21	1418
20	2066
1	67
0	2067
0	241
0	0
143	94
0	94
0	0
1405	210
9	208
7	35
0	0
2829	1
12	47
0	0
0	0
0	0
2	57
0	28
0	51
0	22
0	13
2	0
6	18
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	10
10	45
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	6
23	28
0	28
0	22
0	25
0	0
0	0
0	0
0	0
19	0
43	48
1	48
0	0
0	0
0	0
0	0
1	15
0	5
0	10
23	3
0	0
17	4
0	1
0	1
0	4
0	4
222	0
0	2
0	0
0	2
152	0
0	0
0	0
1	1
0	0
0	1
0	0
1184	49
12	26
1	33
1	1
2	1
0	0
0	1
1	164
155	179
0	179
2	32
0	32
129	0
0	4
2	4
13	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
7	0
5	123
191	126
2	0
1	92
0	2683
0	13
25	2695
0	358
0	0
0	0
6	20
0	16
3	17
0	0
32	24
0	24
0	0
0	0
0	0
0	15
373	15
0	0
0	0
3	0
3	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	378
39	378
0	5
0	199
0	20
0	112
28	27
4	27
386	415
0	416
0	437
0	259
0	280
1	2
17	8
0	8
97	0
226	0
0	0
0	0
1502	222
0	221
0	0
0	0
49	0
9	0
0	0
11	794
8	794
0	8
0	15
0	0
0	0
9	323
25	323
8	87
8	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	38
549	38
0	30
0	0
0	0
0	0
11	5
11	46
0	46
4	1
0	0
0	1
0	1
89	910
0	910
